dog,sample,burst-timestamp,sample-timestamp,behaviour,X,Y,Z
gs,117834,12:34.0,12:41.3,stand,1684,2306,1786
gs,117834,12:34.0,12:41.4,stand,1648,2348,1799
gs,117834,12:34.0,12:41.5,stand,1726,2290,1773
gs,117834,12:34.0,12:41.6,stand,1678,2298,1780
gs,117834,12:34.0,12:41.7,stand,1706,2274,1781
gs,117834,12:34.0,12:41.8,stand,1737,2361,1806
gs,117834,12:34.0,12:41.9,stand,1706,2293,1777
gs,117834,12:34.0,12:42.0,stand,1743,2368,1775
gs,117834,12:34.0,12:42.1,stand,1733,2375,1790
gs,117834,12:34.0,12:42.2,stand,1768,2354,1750
gs,117834,12:34.0,12:42.3,stand,1790,2411,1749
gs,117834,12:34.0,12:42.4,stand,1891,2460,1789
gs,117834,12:34.0,12:42.5,stand,1799,2303,1674
gs,117834,12:34.0,12:42.6,stand,1823,2327,1694
gs,117834,12:34.0,12:42.7,stand,1839,2446,1764
gs,117834,12:34.0,12:42.8,stand,1862,2355,1744
gs,117834,12:34.0,12:42.9,stand,1836,2409,1718
gs,117834,12:34.0,12:43.0,stand,1823,2348,1723
gs,117834,12:34.0,12:43.1,stand,1847,2430,1741
gs,117834,12:34.0,12:43.2,stand,1854,2353,1723
gs,117834,12:34.0,12:43.3,stand,1831,2444,1726
gs,117834,12:34.0,12:43.4,stand,1825,2361,1726
gs,117834,12:34.0,12:43.5,stand,1852,2415,1738
gs,117834,12:34.0,12:43.6,stand,1862,2364,1712
gs,117834,12:34.0,12:43.7,stand,1834,2416,1726
gs,117834,12:34.0,12:43.8,stand,1844,2341,1734
gs,117834,12:34.0,12:43.9,stand,1836,2420,1733
gs,117834,12:34.0,12:44.0,stand,1807,2366,1719
gs,117834,12:34.0,12:44.1,stand,1831,2458,1793
gs,117834,12:34.0,12:44.2,stand,1900,2480,1838
gs,117834,12:34.0,12:44.3,stand,1897,2429,1730
gs,117834,12:34.0,12:44.4,stand,1865,2382,1735
gs,117834,12:34.0,12:44.5,stand,1886,2384,1713
gs,117834,12:34.0,12:44.6,stand,1793,2397,1711
gs,117834,12:34.0,12:44.7,stand,1786,2321,1696
gs,117834,12:34.0,12:44.8,stand,1664,2277,1809
gs,117834,12:34.0,12:44.9,stand,1740,2402,1847
gs,117834,12:34.0,12:45.0,stand,1669,2305,1758
gs,117834,12:34.0,12:45.1,stand,1811,2352,1781
gs,117834,12:34.0,12:45.2,stand,1912,2421,1718
gs,117834,12:34.0,12:45.3,stand,1832,2317,1631
gs,117834,12:34.0,12:45.4,stand,1897,2332,1684
gs,117834,12:34.0,12:45.5,stand,1832,2276,1637
gs,117834,12:34.0,12:45.6,stand,1832,2380,1719
gs,117834,12:34.0,12:45.7,stand,1832,2390,1677
gs,117834,12:34.0,12:45.8,stand,1835,2375,1766
gs,117834,12:34.0,12:45.9,stand,1865,2356,1684
gs,117834,12:34.0,12:46.0,stand,1739,2298,1688
gs,117834,12:34.0,12:46.1,stand,1822,2286,1713
gs,117834,12:34.0,12:46.2,stand,1870,2278,1620
gs,117834,12:34.0,12:46.3,stand,1852,2399,1630
gs,117834,12:34.0,12:46.4,stand,1835,2388,1698
gs,117834,12:34.0,12:46.5,stand,1824,2341,1729
gs,117834,12:34.0,12:46.6,stand,1728,2362,1757
gs,117834,12:34.0,12:46.7,stand,1789,2372,1730
gs,117834,12:34.0,12:46.8,stand,1817,2343,1733
gs,117834,12:34.0,12:46.9,stand,1776,2348,1700
gs,117834,12:34.0,12:47.0,stand,1755,2338,1737
gs,117834,12:34.0,12:47.1,stand,1809,2394,1751
gs,117834,12:34.0,12:47.2,stand,1900,2381,1706
gs,117834,12:34.0,12:47.3,stand,1860,2373,1684
gs,117834,12:34.0,12:47.4,stand,1863,2373,1700
gs,117834,12:34.0,12:47.5,stand,1846,2430,1697
gs,117834,12:34.0,12:47.6,stand,1875,2382,1699
gs,117834,12:34.0,12:47.7,stand,1836,2423,1694
gs,117834,12:34.0,12:47.8,stand,1847,2348,1715
gs,117834,12:34.0,12:47.9,stand,1794,2333,1707
gs,117834,12:34.0,12:48.0,stand,1776,2373,1714
gs,117834,12:34.0,12:48.1,stand,1839,2375,1708
gs,117834,12:34.0,12:48.2,stand,1777,2324,1768
gs,117834,12:34.0,12:48.3,stand,1784,2330,1717
gs,117834,12:34.0,12:48.4,stand,1749,2315,1732
gs,117834,12:34.0,12:48.5,stand,1789,2347,1752
gs,117834,12:34.0,12:48.6,stand,1762,2388,1737
gs,117834,12:34.0,12:48.7,stand,1770,2388,1738
gs,117834,12:34.0,12:48.8,stand,1785,2352,1729
gs,117834,12:34.0,12:48.9,stand,1779,2375,1742
gs,117834,12:34.0,12:49.0,stand,1812,2348,1722
gs,117834,12:34.0,12:49.1,stand,1788,2369,1737
gs,117834,12:34.0,12:49.2,stand,1800,2334,1737
gs,117834,12:34.0,12:49.3,stand,1791,2391,1736
gs,117834,12:34.0,12:49.4,stand,1831,2352,1722
gs,117834,12:34.0,12:49.5,stand,1802,2367,1741
gs,117834,12:34.0,12:49.6,stand,1842,2339,1758
gs,117834,12:34.0,12:49.7,stand,1829,2374,1686
gs,117834,12:34.0,12:49.8,stand,1882,2366,1690
gs,117834,12:34.0,12:49.9,stand,1877,2391,1711
gs,117834,12:34.0,12:50.0,stand,1826,2420,1707
gs,117834,12:34.0,12:50.1,stand,1853,2341,1748
gs,117834,12:34.0,12:50.2,stand,1844,2383,1720
gs,117834,12:34.0,12:50.3,stand,1792,2421,1685
gs,117834,12:34.0,12:50.4,stand,1844,2353,1736
gs,117834,12:34.0,12:50.5,stand,1830,2341,1731
gs,117834,12:34.0,12:50.6,stand,1721,2344,1723
gs,117834,12:34.0,12:50.7,stand,1783,2351,1742
gs,117834,12:34.0,12:50.8,stand,1808,2327,1722
gs,117834,12:34.0,12:50.9,stand,1722,2339,1721
gs,117834,12:34.0,12:51.0,stand,1775,2361,1738
gs,117834,12:34.0,12:51.1,stand,1774,2324,1736
gs,117834,12:34.0,12:51.2,stand,1757,2314,1749
gs,117834,12:34.0,12:51.3,stand,1727,2352,1723
gs,117834,12:34.0,12:51.4,stand,1729,2335,1770
gs,117834,12:34.0,12:51.5,stand,1804,2294,1748
gs,117834,12:34.0,12:51.6,stand,1715,2328,1722
gs,117834,12:34.0,12:51.7,stand,1796,2363,1736
gs,117834,12:34.0,12:51.8,stand,1844,2321,1719
gs,117834,12:34.0,12:51.9,stand,1821,2353,1685
gs,117834,12:55.0,12:55.0,stand,1762,2265,1690
gs,117834,12:55.0,12:55.1,stand,1759,2277,1689
gs,117834,12:55.0,12:55.2,stand,1744,2265,1705
gs,117834,12:55.0,12:55.3,stand,1747,2260,1710
gs,117834,12:55.0,12:55.4,stand,1728,2263,1702
gs,117834,12:55.0,12:55.5,stand,1746,2290,1722
gs,117834,12:55.0,12:55.6,stand,1724,2252,1707
gs,117834,12:55.0,12:55.7,stand,1740,2258,1724
gs,117834,12:55.0,12:55.8,stand,1717,2326,1727
gs,117834,12:55.0,12:55.9,stand,1711,2267,1702
gs,117834,12:55.0,12:56.0,stand,1779,2242,1751
gs,117834,12:55.0,12:56.1,stand,1754,2367,1780
gs,117834,12:55.0,12:56.2,stand,1708,2353,1741
gs,117834,12:55.0,12:56.3,stand,1727,2335,1751
gs,117834,12:55.0,12:56.4,stand,1790,2248,1753
gs,117834,12:55.0,12:56.5,stand,1677,2326,1747
gs,117834,12:55.0,12:56.6,stand,1708,2343,1788
gs,117834,12:55.0,12:56.7,stand,1698,2283,1759
gs,117834,12:55.0,12:56.8,stand,1685,2290,1773
gs,117834,12:55.0,12:56.9,stand,1711,2311,1766
gs,117834,12:55.0,12:57.0,stand,1687,2312,1792
gs,117834,12:55.0,12:57.1,stand,1753,2269,1756
gs,117834,12:55.0,12:57.2,stand,1677,2328,1751
gs,117834,12:55.0,12:57.3,stand,1731,2357,1742
gs,117834,12:55.0,12:57.4,stand,1737,2319,1763
gs,117834,12:55.0,12:57.5,stand,1690,2311,1774
gs,117834,12:55.0,12:57.6,stand,1698,2317,1746
gs,117834,12:55.0,12:57.7,stand,1710,2352,1760
gs,117834,12:55.0,12:57.8,stand,1715,2248,1706
gs,117834,12:55.0,12:57.9,stand,1679,2255,1823
gs,117834,12:55.0,12:58.0,stand,1714,2375,1786
gs,117834,12:55.0,12:58.1,stand,1704,2379,1794
gs,117834,12:55.0,12:58.2,stand,1765,2346,1730
gs,117834,12:55.0,12:58.3,stand,1744,2306,1704
gs,117834,12:55.0,12:58.4,stand,1732,2266,1738
gs,117834,12:55.0,12:58.5,stand,1738,2313,1735
gs,117834,12:55.0,12:58.6,stand,1740,2276,1716
gs,117834,12:55.0,12:58.7,stand,1736,2346,1695
gs,117834,12:55.0,12:58.8,stand,1733,2236,1681
gs,117834,12:55.0,12:58.9,stand,1734,2270,1727
gs,117834,12:55.0,12:59.0,stand,1751,2275,1732
gs,117834,12:55.0,12:59.1,stand,1706,2329,1724
gs,117834,12:55.0,12:59.2,stand,1747,2283,1762
gs,117834,12:55.0,12:59.3,stand,1746,2303,1745
gs,117834,12:55.0,12:59.4,stand,1711,2316,1740
gs,117834,12:55.0,12:59.5,stand,1733,2343,1751
gs,117834,12:55.0,12:59.6,stand,1739,2312,1759
gs,117834,12:55.0,12:59.7,stand,1706,2314,1747
gs,117834,12:55.0,12:59.8,stand,1721,2344,1738
gs,117834,12:55.0,12:59.9,stand,1747,2308,1770
gs,117834,12:55.0,13:00.0,stand,1744,2284,1751
gs,117834,12:55.0,13:00.1,stand,1708,2333,1737
gs,117834,12:55.0,13:00.2,stand,1730,2339,1738
gs,117834,12:55.0,13:00.3,stand,1727,2289,1756
gs,117834,12:55.0,13:00.4,stand,1704,2305,1741
gs,117834,12:55.0,13:00.5,stand,1724,2337,1739
gs,117834,12:55.0,13:00.6,stand,1735,2287,1767
gs,117834,12:55.0,13:00.7,stand,1753,2294,1735
gs,117834,12:55.0,13:00.8,stand,1729,2325,1738
gs,117834,12:55.0,13:00.9,stand,1719,2329,1747
gs,117834,12:55.0,13:01.0,stand,1718,2288,1760
gs,117834,12:55.0,13:01.1,stand,1717,2297,1742
gs,117834,12:55.0,13:01.2,stand,1734,2340,1753
gs,117834,12:55.0,13:01.3,stand,1705,2295,1754
gs,117834,12:55.0,13:01.4,stand,1762,2265,1745
gs,117834,12:55.0,13:01.5,stand,1745,2330,1716
gs,117834,12:55.0,13:01.6,stand,1743,2326,1709
gs,117834,12:55.0,13:01.7,stand,1750,2291,1743
gs,117834,12:55.0,13:01.8,stand,1754,2296,1715
gs,117834,12:55.0,13:01.9,stand,1734,2343,1713
gs,117834,12:55.0,13:02.0,stand,1760,2299,1734
gs,117834,12:55.0,13:02.1,stand,1773,2298,1722
gs,117834,12:55.0,13:02.2,stand,1723,2311,1706
gs,117834,12:55.0,13:02.3,stand,1747,2313,1717
gs,117834,12:55.0,13:02.4,stand,1768,2295,1733
gs,117834,12:55.0,13:02.5,stand,1754,2292,1707
gs,117834,12:55.0,13:02.6,stand,1741,2296,1718
gs,117834,12:55.0,13:02.7,stand,1751,2310,1729
gs,117834,12:55.0,13:02.8,stand,1724,2304,1720
gs,117834,12:55.0,13:02.9,stand,1743,2309,1739
gs,117834,12:55.0,13:03.0,stand,1728,2260,1729
gs,117834,12:55.0,13:03.1,stand,1705,2342,1770
gs,117834,12:55.0,13:03.2,stand,1725,2340,1756
gs,117834,12:55.0,13:03.3,stand,1742,2293,1732
gs,117834,12:55.0,13:03.4,stand,1760,2290,1714
gs,117834,12:55.0,13:03.5,stand,1718,2342,1747
gs,117834,12:55.0,13:03.6,stand,1767,2345,1749
gs,117834,12:55.0,13:03.7,stand,1705,2312,1772
gs,117834,12:55.0,13:03.8,stand,1700,2332,1802
gs,117834,12:55.0,13:03.9,stand,1671,2333,1799
gs,117834,12:55.0,13:04.0,stand,1723,2307,1778
gs,117834,12:55.0,13:04.1,stand,1713,2322,1786
gs,117834,12:55.0,13:04.2,stand,1754,2299,1777
gs,117834,12:55.0,13:04.3,stand,1707,2336,1765
gs,117834,12:55.0,13:04.4,stand,1791,2375,1776
gs,117834,12:55.0,13:04.5,stand,1782,2354,1744
gs,117834,12:55.0,13:04.6,stand,1729,2400,1697
gs,117834,12:55.0,13:04.7,stand,1809,2362,1734
gs,117834,12:55.0,13:04.8,stand,1797,2362,1748
gs,117834,12:55.0,13:04.9,stand,1788,2402,1698
gs,117834,12:55.0,13:05.0,stand,1834,2370,1705
gs,117834,12:55.0,13:05.1,stand,1811,2362,1749
gs,117834,12:55.0,13:05.2,stand,1727,2458,1769
gs,117834,12:55.0,13:05.3,stand,1804,2357,1760
gs,117834,12:55.0,13:05.4,stand,1725,2288,1726
gs,117834,12:55.0,13:05.5,stand,1778,2297,1834
gs,117834,12:55.0,13:05.6,stand,1780,2400,1741
gs,117834,12:55.0,13:05.7,stand,1772,2391,1718
gs,117834,12:55.0,13:05.8,stand,1757,2234,1725
gs,117834,12:55.0,13:05.9,stand,1814,2352,1720
gs,117834,12:55.0,13:06.0,stand,1789,2337,1687
gs,117834,12:55.0,13:06.1,stand,1749,2287,1685
gs,117834,12:55.0,13:06.2,stand,1776,2257,1703
gs,117834,12:55.0,13:06.3,stand,1758,2282,1693
gs,117834,12:55.0,13:06.4,stand,1759,2278,1697
gs,117834,12:55.0,13:06.5,stand,1740,2258,1708
gs,117834,12:55.0,13:06.6,stand,1726,2267,1704
gs,117834,12:55.0,13:06.7,stand,1751,2285,1714
gs,117834,12:55.0,13:06.8,stand,1724,2261,1705
gs,117834,12:55.0,13:06.9,stand,1740,2287,1717
gs,117834,12:55.0,13:07.0,stand,1738,2300,1714
gs,117834,12:55.0,13:07.1,stand,1731,2280,1709
gs,117834,12:55.0,13:07.2,stand,1735,2284,1717
gs,117834,12:55.0,13:07.3,stand,1738,2268,1721
gs,117834,12:55.0,13:07.4,stand,1724,2273,1723
gs,117834,12:55.0,13:07.5,stand,1733,2293,1711
gs,117834,12:55.0,13:07.6,stand,1725,2282,1731
gs,117834,12:55.0,13:07.7,stand,1739,2274,1719
gs,117834,12:55.0,13:07.8,stand,1726,2270,1721
gs,117834,12:55.0,13:07.9,stand,1723,2276,1714
gs,117834,12:55.0,13:08.0,stand,1745,2245,1734
gs,117834,12:55.0,13:08.1,stand,1733,2285,1713
gs,117834,12:55.0,13:08.2,stand,1731,2286,1721
gs,117834,12:55.0,13:08.3,stand,1702,2257,1719
gs,117834,12:55.0,13:08.4,stand,1751,2279,1733
gs,117834,12:55.0,13:08.5,stand,1717,2257,1716
gs,117834,12:55.0,13:08.6,stand,1710,2266,1726
gs,117834,12:55.0,13:08.7,stand,1723,2282,1726
gs,117834,12:55.0,13:08.8,stand,1711,2264,1729
gs,117834,12:55.0,13:08.9,stand,1735,2262,1728
gs,117834,13:36.0,13:36.0,lie,1889,2444,1793
gs,117834,13:36.0,13:36.1,lie,1885,2328,1729
gs,117834,13:36.0,13:36.2,lie,1906,2455,1744
gs,117834,13:36.0,13:36.3,lie,1935,2358,1830
gs,117834,13:36.0,13:36.4,lie,2024,2359,1615
gs,117834,13:36.0,13:36.5,lie,2093,2434,1605
gs,117834,13:36.0,13:36.6,lie,2038,2418,1645
gs,117834,13:36.0,13:36.7,lie,1893,2288,1867
gs,117834,13:36.0,13:36.8,lie,1753,2441,1923
gs,117834,13:36.0,13:36.9,lie,2176,2534,1783
gs,117834,13:36.0,13:37.0,lie,2197,2512,1771
gs,117834,13:36.0,13:37.1,lie,2076,2466,1678
gs,117834,13:36.0,13:37.2,lie,1848,2717,1668
gs,117834,13:36.0,13:37.3,lie,2026,2499,1702
gs,117834,13:36.0,13:37.4,lie,1828,2421,1803
gs,117834,13:36.0,13:37.5,lie,1834,2367,1840
gs,117834,13:36.0,13:37.6,lie,1770,2480,1698
gs,117834,13:36.0,13:37.7,lie,1784,2385,1839
gs,117834,13:36.0,13:37.8,lie,1783,2505,1832
gs,117834,13:36.0,13:37.9,lie,1816,2476,1815
gs,117834,13:36.0,13:38.0,lie,1767,2394,1829
gs,117834,13:36.0,13:38.1,lie,1714,2354,1808
gs,117834,13:36.0,13:38.2,lie,1747,2461,1880
gs,117834,13:36.0,13:38.3,lie,1783,2429,1816
gs,117834,13:36.0,13:38.4,lie,1793,2338,1825
gs,117834,13:36.0,13:38.5,lie,1752,2469,1793
gs,117834,13:36.0,13:38.6,lie,1799,2338,1731
gs,117834,13:36.0,13:38.7,lie,1681,2321,1724
gs,117834,13:36.0,13:38.8,lie,1588,2228,2051
gs,117834,13:36.0,13:38.9,lie,1683,2398,1892
gs,117834,13:36.0,13:39.0,lie,2022,2566,1784
gs,117834,13:36.0,13:39.1,lie,2177,2387,1592
gs,117834,13:36.0,13:39.2,lie,2140,2363,1623
gs,117834,13:36.0,13:39.3,lie,1978,2335,1639
gs,117834,13:36.0,13:39.4,lie,2109,2390,1661
gs,117834,13:36.0,13:39.5,lie,2055,2386,1647
gs,117834,13:36.0,13:39.6,lie,2038,2387,1655
gs,117834,13:36.0,13:39.7,lie,2087,2312,1628
gs,117834,13:36.0,13:39.8,lie,2050,2346,1641
gs,117834,13:36.0,13:39.9,lie,2031,2301,1615
gs,117834,13:36.0,13:40.0,lie,2114,2379,1644
gs,117834,13:36.0,13:40.1,lie,2059,2347,1637
gs,117834,13:36.0,13:40.2,lie,2047,2358,1678
gs,117834,13:36.0,13:40.3,lie,2021,2419,1677
gs,117834,13:36.0,13:40.4,lie,2057,2342,1708
gs,117834,13:36.0,13:40.5,lie,2158,2288,1577
gs,117834,13:36.0,13:40.6,lie,2161,2345,1637
gs,117834,13:36.0,13:40.7,lie,2226,2321,1677
gs,117834,13:36.0,13:40.8,lie,2237,2333,1638
gs,117834,13:36.0,13:40.9,lie,2275,2323,1664
gs,117834,13:36.0,13:41.0,lie,2156,2390,1625
gs,117834,13:36.0,13:41.1,lie,2169,2367,1614
gs,117834,13:36.0,13:41.2,lie,2174,2483,1765
gs,117834,13:36.0,13:41.3,lie,1970,2347,1763
gs,117834,13:36.0,13:41.4,lie,2133,2383,1674
gs,117834,13:36.0,13:41.5,lie,2219,2322,1657
gs,117834,13:36.0,13:41.6,lie,2231,2350,1649
gs,117834,13:36.0,13:41.7,lie,2283,2353,1655
gs,117834,13:36.0,13:41.8,lie,2340,2376,1665
gs,117834,13:36.0,13:41.9,lie,2363,2345,1749
gs,117834,13:36.0,13:42.0,lie,2111,2477,1696
gs,117834,13:36.0,13:42.1,lie,2169,2471,1724
gs,117834,13:36.0,13:42.2,lie,1885,2157,1698
gs,117834,13:36.0,13:42.3,lie,1969,2620,1786
gs,117834,13:36.0,13:42.4,lie,1767,2271,1605
gs,117834,13:36.0,13:42.5,lie,1863,2358,1735
gs,117834,13:36.0,13:42.6,lie,1802,2343,1738
gs,117834,13:36.0,13:42.7,lie,1803,2376,1754
gs,117834,13:36.0,13:42.8,lie,1829,2387,1754
gs,117834,13:36.0,13:42.9,lie,1763,2436,1757
gs,117834,13:36.0,13:43.0,lie,1799,2431,1783
gs,117834,13:36.0,13:43.1,lie,1752,2380,1752
gs,117834,13:36.0,13:43.2,lie,1772,2418,1841
gs,117834,13:36.0,13:43.3,lie,1720,2409,1844
gs,117834,13:36.0,13:43.4,lie,1704,2328,1836
gs,117834,13:36.0,13:43.5,lie,1697,2369,1851
gs,117834,13:36.0,13:43.6,lie,1738,2347,1831
gs,117834,13:36.0,13:43.7,lie,1691,2324,1806
gs,117834,13:36.0,13:43.8,lie,1695,2369,1835
gs,117834,13:36.0,13:43.9,lie,1719,2351,1819
gs,117834,13:36.0,13:44.0,lie,1702,2322,1801
gs,117834,13:36.0,13:44.1,lie,1679,2350,1833
gs,117834,13:36.0,13:44.2,lie,1718,2346,1828
gs,117834,13:36.0,13:44.3,lie,1663,2312,1792
gs,117834,13:36.0,13:44.4,lie,1677,2359,1826
gs,117834,13:36.0,13:44.5,lie,1711,2313,1799
gs,117834,13:36.0,13:44.6,lie,1708,2351,1823
gs,117834,13:36.0,13:44.7,lie,1702,2387,1813
gs,117834,13:36.0,13:44.8,lie,1725,2355,1814
gs,117834,13:36.0,13:44.9,lie,1760,2355,1846
gs,117834,13:36.0,13:45.0,lie,1744,2339,1794
gs,117834,13:36.0,13:45.1,lie,1770,2395,1795
gs,117834,13:36.0,13:45.2,lie,1780,2427,1778
gs,117834,13:36.0,13:45.3,lie,1736,2448,1800
gs,117834,13:36.0,13:45.4,lie,1785,2438,1827
gs,117834,13:36.0,13:45.5,lie,1756,2404,1803
gs,117834,13:36.0,13:45.6,lie,1852,2441,1833
gs,117834,13:36.0,13:45.7,lie,1837,2437,1813
gs,117834,13:36.0,13:45.8,lie,1765,2426,1787
gs,117834,13:36.0,13:45.9,lie,1771,2414,1796
gs,117834,13:36.0,13:46.0,lie,1774,2372,1798
gs,117834,13:36.0,13:46.1,lie,1831,2421,1811
gs,117834,13:36.0,13:46.2,lie,1790,2373,1756
gs,117834,13:36.0,13:46.3,lie,1866,2451,1811
gs,117834,13:36.0,13:46.4,lie,1844,2402,1769
gs,117834,13:36.0,13:46.5,lie,1835,2432,1766
gs,117834,13:36.0,13:46.6,lie,1816,2477,1796
gs,117834,13:36.0,13:46.7,lie,1829,2407,1776
gs,117834,13:36.0,13:46.8,lie,1826,2403,1736
gs,117834,13:36.0,13:46.9,lie,1699,2395,1946
gs,117834,13:36.0,13:47.0,lie,1714,2508,1844
gs,117834,13:36.0,13:47.1,lie,1766,2430,1834
gs,117834,13:36.0,13:47.2,lie,1763,2338,1786
gs,117834,13:36.0,13:47.3,lie,1771,2374,1813
gs,117834,13:36.0,13:47.4,lie,1702,2380,1824
gs,117834,13:36.0,13:47.5,lie,1697,2333,1786
gs,117834,13:36.0,13:47.6,lie,1699,2350,1835
gs,117834,13:36.0,13:47.7,lie,1699,2370,1817
gs,117834,13:36.0,13:47.8,lie,1674,2318,1781
gs,117834,13:36.0,13:47.9,lie,1690,2354,1816
gs,117834,13:36.0,13:48.0,lie,1710,2341,1799
gs,117834,13:36.0,13:48.1,lie,1708,2351,1784
gs,117834,13:36.0,13:48.2,lie,1720,2352,1812
gs,117834,13:36.0,13:48.3,lie,1696,2336,1815
gs,117834,13:36.0,13:48.4,lie,1671,2318,1788
gs,117834,13:36.0,13:48.5,lie,1682,2347,1841
gs,117834,13:36.0,13:48.6,lie,1709,2323,1814
gs,117834,13:36.0,13:48.7,lie,1701,2374,1824
gs,117834,13:36.0,13:48.8,lie,1679,2351,1820
gs,117834,13:36.0,13:48.9,lie,1697,2310,1788
gs,117834,13:36.0,13:49.0,lie,1759,2395,1832
gs,117834,13:36.0,13:49.1,lie,1744,2372,1783
gs,117834,13:36.0,13:49.2,lie,1749,2357,1766
gs,117834,13:36.0,13:49.3,lie,1763,2376,1779
gs,117834,13:36.0,13:49.4,lie,1737,2358,1769
gs,117834,13:36.0,13:49.5,lie,1766,2337,1729
gs,117834,13:36.0,13:49.6,lie,1787,2359,1765
gs,117834,13:36.0,13:49.7,lie,1750,2332,1754
gs,117834,13:36.0,13:49.8,lie,1756,2315,1744
gs,117834,13:36.0,13:49.9,lie,1723,2335,1726
gs,117834,13:36.0,13:50.0,lie,1730,2311,1748
gs,117834,13:36.0,13:50.1,lie,1746,2330,1753
gs,117834,13:36.0,13:50.2,lie,1754,2351,1726
gs,117834,13:36.0,13:50.3,lie,1783,2297,1751
gs,117834,13:36.0,13:50.4,lie,1717,2314,1765
gs,117834,13:36.0,13:50.5,lie,1673,2317,1765
gs,117834,13:36.0,13:50.6,lie,1697,2322,1789
gs,117834,13:36.0,13:50.7,lie,1721,2344,1783
gs,117834,13:36.0,13:50.8,lie,1711,2310,1759
gs,117834,13:36.0,13:50.9,lie,1716,2345,1804
gs,117834,13:36.0,13:51.0,lie,1725,2340,1788
gs,117834,13:36.0,13:51.1,lie,1709,2340,1790
gs,117834,13:36.0,13:51.2,lie,1709,2405,1795
gs,117834,13:36.0,13:51.3,lie,1743,2343,1827
gs,117834,13:36.0,13:51.4,lie,1818,2304,1744
gs,117834,13:36.0,13:51.5,lie,1776,2294,1746
gs,117834,13:36.0,13:51.6,lie,1766,2381,1811
gs,117834,13:36.0,13:51.7,lie,1741,2396,1793
gs,117834,13:36.0,13:51.8,lie,1699,2400,1806
gs,117834,13:36.0,13:51.9,lie,1736,2421,1835
gs,117834,13:36.0,13:52.0,lie,1724,2345,1801
gs,117834,13:36.0,13:52.1,lie,1736,2388,1869
gs,117834,13:36.0,13:52.2,lie,1736,2365,1863
gs,117834,13:36.0,13:52.3,lie,1691,2407,1849
gs,117834,13:36.0,13:52.4,lie,1717,2411,1839
gs,117834,13:36.0,13:52.5,lie,1710,2369,1818
gs,117834,13:36.0,13:52.6,lie,1745,2408,1820
gs,117834,13:36.0,13:52.7,lie,1750,2376,1795
gs,117834,13:36.0,13:52.8,lie,1831,2394,1832
gs,117834,13:36.0,13:52.9,lie,1763,2414,1796
gs,117834,13:36.0,13:53.0,lie,1747,2420,1829
gs,117834,13:36.0,13:53.1,lie,1788,2471,1785
gs,117834,13:36.0,13:53.2,lie,1775,2376,1752
gs,117834,13:36.0,13:53.3,lie,1770,2389,1781
gs,117834,13:36.0,13:53.4,lie,1762,2354,1738
gs,117834,13:36.0,13:53.5,lie,1799,2363,1802
gs,117834,13:36.0,13:53.6,lie,1745,2400,1777
gs,117834,13:36.0,13:53.7,lie,1716,2328,1767
gs,117834,13:36.0,13:53.8,lie,1730,2378,1809
gs,117834,13:36.0,13:53.9,lie,1746,2268,1712
gs,117834,14:17.0,14:22.0,eat,2297,2296,1736
gs,117834,14:17.0,14:22.1,eat,2138,2306,1732
gs,117834,14:17.0,14:22.2,eat,2264,2307,1817
gs,117834,14:17.0,14:22.3,eat,2469,2430,1730
gs,117834,14:17.0,14:22.4,eat,2392,2277,1564
gs,117834,14:17.0,14:22.5,eat,2248,2494,1624
gs,117834,14:17.0,14:22.6,eat,2324,2294,1821
gs,117834,14:17.0,14:22.7,eat,2218,2118,1730
gs,117834,14:17.0,14:22.8,eat,2221,2250,1758
gs,117834,14:17.0,14:22.9,eat,2154,2469,1457
gs,117834,14:17.0,14:23.0,eat,2332,2377,1749
gs,117834,14:17.0,14:23.1,eat,2319,2186,1613
gs,117834,14:17.0,14:23.2,eat,2277,2248,1710
gs,117834,14:17.0,14:23.3,eat,2371,2736,1659
gs,117834,14:17.0,14:23.4,eat,2411,2392,1858
gs,117834,14:17.0,14:23.5,eat,2330,2212,1700
gs,117834,14:17.0,14:23.6,eat,2335,2270,1759
gs,117834,14:17.0,14:23.7,eat,2178,2140,1877
gs,117834,14:17.0,14:23.8,eat,2371,2401,1443
gs,117834,14:17.0,14:23.9,eat,2313,2362,1680
gs,117834,14:17.0,14:24.0,eat,2297,2353,1692
gs,117834,14:17.0,14:24.1,eat,2197,2282,1875
gs,117834,14:17.0,14:24.2,eat,2478,2496,1647
gs,117834,14:17.0,14:24.3,eat,2446,2303,1772
gs,117834,14:17.0,14:24.4,eat,2388,2082,1569
gs,117834,14:17.0,14:24.5,eat,2403,2286,1719
gs,117834,14:17.0,14:24.6,eat,2352,2264,1699
gs,117834,14:17.0,14:24.7,eat,2272,2176,1660
gs,117834,14:17.0,14:24.8,eat,2227,1992,1491
gs,117834,14:17.0,14:24.9,eat,2349,2358,1715
gs,117834,14:17.0,14:25.0,eat,2598,2279,1891
gs,117834,14:17.0,14:25.1,eat,2364,2176,1779
gs,117834,14:17.0,14:25.2,eat,2376,2378,1710
gs,117834,14:17.0,14:25.3,eat,2378,2378,1746
gs,117834,14:17.0,14:25.4,eat,2347,2346,1774
gs,117834,14:17.0,14:25.5,eat,2376,2364,1932
gs,117834,14:17.0,14:25.6,eat,2249,2343,1745
gs,117834,14:17.0,14:25.7,eat,2441,2384,1680
